Datum;BundeslandID;Name;Testungen;TestungenPCR;TestungenAntigen;Fälle
2021;3;Niederösterreich;7058283;1656270;5402013;196719
2021;4;Oberösterreich;4381457;673415;3708042;122114
2021;5;Salzburg;1572482;354166;1218316;43826
2021;6;Steiermark;3693524;655814;3037710;102941
2021;7;Tirol;3184728;835790;2348938;88760
2021;8;Vorarlberg;1883502;225483;1658019;52494
2021;9;Wien;6452495;3235451;3217044;179835
2021;10;Österreich;30688612;8117301;22571311;855310
2021;1;Burgenland;1263842;205175;1058667;35224
2021;2;Kärnten;1208264;277020;931244;33675
2021;3;Niederösterreich;7094047;1663300;5430747;197715
2021;4;Oberösterreich;4409268;675453;3733815;122889
2021;5;Salzburg;1573674;355187;1218487;43859
2021;6;Steiermark;3695653;657943;3037710;103000
2021;7;Tirol;3201879;839405;2362474;89238
2021;8;Vorarlberg;1895824;226219;1669605;52838
2021;9;Wien;6493900;3251340;3242560;180989
2021;10;Österreich;30836351;8151042;22685309;859427
2021;1;Burgenland;1276822;205738;1071084;35586
2021;2;Kärnten;1208866;277596;931270;33692
2021;3;Niederösterreich;7154029;1668081;5485948;199387
2021;4;Oberösterreich;4459169;677635;3781534;124280
2021;5;Salzburg;1600367;356773;1243594;44603
2021;6;Steiermark;3750005;660673;3089332;104515
2021;7;Tirol;3328477;843909;2484568;92767
2021;8;Vorarlberg;1924083;227129;1696954;53625
2021;9;Wien;6561234;3298593;3262641;182865
2021;10;Österreich;31263052;8216127;23046925;871320
2021;1;Burgenland;1291681;206442;1085239;36000
2021;2;Kärnten;1161128;280360;880768;32361
2021;3;Niederösterreich;7208320;1674195;5534125;200900
2021;4;Oberösterreich;4389973;680107;3709866;122351
2021;5;Salzburg;1613703;358134;1255569;44975
2021;6;Steiermark;3708703;663225;3045478;103364
2021;7;Tirol;3340308;848486;2491822;93096
2021;8;Vorarlberg;1950206;228431;1721775;54353
2021;9;Wien;6653687;3367080;3286607;185442
2021;10;Österreich;31317709;8306460;23011249;872843
2021;1;Burgenland;1300878;207208;1093670;36256
2021;2;Kärnten;1164016;281243;882773;32442
2021;3;Niederösterreich;7268736;1684338;5584398;202584
2021;4;Oberösterreich;4444219;682620;3761599;123863
2021;5;Salzburg;1628525;359739;1268786;45388
2021;6;Steiermark;3742240;668175;3074065;104298
2021;7;Tirol;3361451;852764;2508687;93686
2021;8;Vorarlberg;1976810;229525;1747285;55095
2021;9;Wien;6702849;3395756;3307093;186812
2021;10;Österreich;31589724;8361368;23228356;880424
2021;1;Burgenland;1316161;208076;1108085;36682
2021;2;Kärnten;1166943;282148;884795;32523
2021;3;Niederösterreich;7308464;1692649;5615815;203691
2021;4;Oberösterreich;4477521;685211;3792310;124791
2021;5;Salzburg;1645400;361401;1283999;45858
2021;6;Steiermark;3778686;671026;3107660;105314
2021;7;Tirol;3374877;856819;2518058;94060
2021;8;Vorarlberg;2004875;230807;1774068;55877
2021;9;Wien;6819977;3482080;3337897;190077
2021;10;Österreich;31892904;8470217;23422687;888874
2021;1;Burgenland;1339910;208614;1131296;37344
2021;2;Kärnten;1197118;283041;914077;33364
2021;3;Niederösterreich;7373844;1701278;5672566;205513
2021;4;Oberösterreich;4510075;687359;3822716;125698
2021;5;Salzburg;1665986;362533;1303453;46432
2021;6;Steiermark;3817717;673360;3144357;106402
2021;7;Tirol;3388931;860969;2527962;94452
2021;8;Vorarlberg;2043302;232607;1810695;56948
2021;9;Wien;6891523;3527538;3363985;192071
2021;10;Österreich;32228406;8537299;23691107;898225
2021;1;Burgenland;1345076;209031;1136045;37488
2021;2;Kärnten;1197990;283806;914184;33389
2021;3;Niederösterreich;7405558;1708412;5697146;206397
2021;4;Oberösterreich;4525493;689413;3836080;126128
2021;5;Salzburg;1676569;363224;1313345;46727
2021;6;Steiermark;3831785;675232;3156553;106794
2021;7;Tirol;3400214;863723;2536491;94766
2021;8;Vorarlberg;2063720;233550;1830170;57517
2021;9;Wien;6937569;3551529;3386040;193354
2021;10;Österreich;32383974;8577920;23806054;902560
2021;1;Burgenland;1352004;209835;1142169;37681
2021;2;Kärnten;1198413;284114;914299;33400
2021;3;Niederösterreich;7446666;1715671;5730995;207543
2021;4;Oberösterreich;4553813;690937;3862876;126917
2021;5;Salzburg;1678692;364030;1314662;46786
2021;6;Steiermark;3834070;677105;3156965;106858
2021;7;Tirol;3418004;867595;2550409;95262
2021;8;Vorarlberg;2076646;234456;1842190;57877
2021;9;Wien;6937569;3551529;3386040;193354
2021;10;Österreich;32495877;8595272;23900605;905679
2021;1;Burgenland;1369564;210319;1159245;38171
2021;2;Kärnten;1199456;285157;914299;33430
2021;3;Niederösterreich;7496161;1721394;5774767;208922
2021;4;Oberösterreich;4617613;693135;3924478;128696
2021;5;Salzburg;1710527;365731;1344796;47673
2021;6;Steiermark;3890389;680785;3209604;108427
2021;7;Tirol;3430976;871421;2559555;95623
2021;8;Vorarlberg;2105596;235303;1870293;58684
2021;9;Wien;7075011;3617555;3457456;197185
2021;10;Österreich;32895293;8680800;24214493;916811
2021;1;Burgenland;1381715;211163;1170552;38509
2021;2;Kärnten;1223220;287231;935989;34092
2021;3;Niederösterreich;7562753;1726672;5836081;210778
2021;4;Oberösterreich;4652977;696128;3956849;129681
2021;5;Salzburg;1725579;367058;1358521;48093
2021;6;Steiermark;3943277;684791;3258486;109901
2021;7;Tirol;3444450;875919;2568531;95999
2021;8;Vorarlberg;2131720;236622;1895098;59412
2021;9;Wien;7175992;3691904;3484088;199999
2021;10;Österreich;33241683;8777488;24464195;926465
2021;1;Burgenland;1393362;211995;1181367;38834
2021;2;Kärnten;1225046;288166;936880;34143
2021;3;Niederösterreich;7634765;1735894;5898871;212785
2021;4;Oberösterreich;4706863;698033;4008830;131183
2021;5;Salzburg;1743147;368401;1374746;48583
2021;6;Steiermark;3978238;688286;3289952;110876
2021;7;Tirol;3585669;878024;2707645;99935
2021;8;Vorarlberg;2158163;237500;1920663;60149
2021;9;Wien;7277006;3756756;3520250;202814
2021;10;Österreich;33702259;8863055;24839204;939302
2021;1;Burgenland;1406623;212773;1193850;39203
2021;2;Kärnten;1225824;288872;936952;34164
2021;3;Niederösterreich;7695901;1743527;5952374;214489
2021;4;Oberösterreich;4739112;700262;4038850;132082
2021;5;Salzburg;1757951;369739;1388212;48995
2021;6;Steiermark;4011351;690933;3320418;111799
2021;7;Tirol;3601073;884909;2716164;100364
2021;8;Vorarlberg;2185984;238900;1947084;60925
2021;9;Wien;7366369;3818725;3547644;205305
2021;10;Österreich;33990188;8948640;25041548;947327
2021;1;Burgenland;1424333;213072;1211261;39697
2021;2;Kärnten;1226748;289743;937005;34190
2021;3;Niederösterreich;7760621;1751360;6009261;216293
2021;4;Oberösterreich;4773735;702278;4071457;133047
2021;5;Salzburg;1779423;370692;1408731;49594
2021;6;Steiermark;4051628;693489;3358139;112921
2021;7;Tirol;3613854;888965;2724889;100720
2021;8;Vorarlberg;2226116;240459;1985657;62043
2021;9;Wien;7443504;3868699;3574805;207455
2021;10;Österreich;34299962;9018757;25281205;955960
2021;1;Burgenland;1431182;214232;1216950;39888
2021;2;Kärnten;1227262;290228;937034;34205
2021;3;Niederösterreich;7804041;1758513;6045528;217503
2021;4;Oberösterreich;4794344;703829;4090515;133621
2021;5;Salzburg;1790871;371351;1419520;49913
2021;6;Steiermark;4076337;694960;3381377;113610
2021;7;Tirol;3623459;891351;2732108;100988
2021;8;Vorarlberg;2250566;241525;2009041;62725
2021;9;Wien;7506115;3912404;3593711;209200
2021;10;Österreich;34504177;9078393;25425784;961652
2021;1;Burgenland;1439691;214731;1224960;40125
2021;2;Kärnten;1227666;290578;937088;34216
2021;3;Niederösterreich;7837987;1764758;6073229;218449
2021;4;Oberösterreich;4818439;704919;4113520;134293
2021;5;Salzburg;1794193;372088;1422105;50005
2021;6;Steiermark;4078199;696822;3381377;113662
2021;7;Tirol;3636270;893835;2742435;101345
2021;8;Vorarlberg;2263315;242150;2021165;63080
2021;9;Wien;7543873;3925691;3618182;210252
2021;10;Österreich;34639633;9105572;25534061;965427
2021;1;Burgenland;1455545;215140;1240405;40567
2021;2;Kärnten;1229754;291622;938132;34274
2021;3;Niederösterreich;7907389;1769112;6138277;220384
2021;4;Oberösterreich;4876182;706790;4169392;135902
2021;5;Salzburg;1828764;372995;1455769;50969
2021;6;Steiermark;4129903;699906;3429997;115103
2021;7;Tirol;3646781;896419;2750362;101638
2021;8;Vorarlberg;2291760;243092;2048668;63873
2021;9;Wien;7637152;3984456;3652696;212852
2021;10;Österreich;35003230;9179532;25823698;975561
2021;1;Burgenland;1467008;215959;1251049;40886
2021;2;Kärnten;1309335;293731;1015604;36492
2021;3;Niederösterreich;7966852;1774254;6192598;222041
2021;4;Oberösterreich;4909829;708501;4201328;136840
2021;5;Salzburg;1844034;374117;1469917;51394
2021;6;Steiermark;4179323;703401;3475922;116480
2021;7;Tirol;3657922;900261;2757661;101948
2021;8;Vorarlberg;2313789;244115;2069674;64487
2021;9;Wien;7734926;4054658;3680268;215577
2021;10;Österreich;35383018;9268997;26114021;986146
2021;1;Burgenland;1478247;216436;1261811;41200
2021;2;Kärnten;1311192;294320;1016872;36544
2021;3;Niederösterreich;8024719;1781644;6243075;223654
2021;4;Oberösterreich;4959174;710043;4249131;138215
2021;5;Salzburg;1862735;375873;1486862;51916
2021;6;Steiermark;4219812;706135;3513677;117609
2021;7;Tirol;3779126;903563;2875563;105326
2021;8;Vorarlberg;2341732;245298;2096434;65265
2021;9;Wien;7821975;4115874;3706101;218003
2021;10;Österreich;35798712;9349186;26449526;997731
2021;1;Burgenland;1486326;217283;1269043;41425
2021;2;Kärnten;1311813;294911;1016902;36561
2021;3;Niederösterreich;8055822;1787701;6268121;224521
2021;4;Oberösterreich;4978489;711404;4267085;138753
2021;5;Salzburg;1870174;376735;1493439;52123
2021;6;Steiermark;4221618;707667;3513951;117659
2021;7;Tirol;3790391;905979;2884412;105640
2021;8;Vorarlberg;2358960;246106;2112854;65746
2021;9;Wien;7866320;4136206;3730114;219239
2021;10;Österreich;35939913;9383992;26555921;1001667
2021;1;Burgenland;1504261;217701;1286560;41925
2021;2;Kärnten;1312408;295474;1016934;36578
2021;3;Niederösterreich;8113423;1794442;6318981;226126
2021;4;Oberösterreich;5009678;712844;4296834;139623
2021;5;Salzburg;1889696;377202;1512494;52667
2021;6;Steiermark;4262577;709788;3552789;118801
2021;7;Tirol;3801169;908432;2892737;105941
2021;8;Vorarlberg;2391484;246827;2144657;66652
2021;9;Wien;7932899;4175585;3757314;221095
2021;10;Österreich;36217595;9438295;26779300;1009406
2021;1;Burgenland;1509785;218160;1291625;42079
2021;2;Kärnten;1312915;295960;1016955;36592
2021;3;Niederösterreich;8147830;1798439;6349391;227085
2021;4;Oberösterreich;5026717;714031;4312686;140098
2021;5;Salzburg;1898269;377747;1520522;52906
2021;6;Steiermark;4285484;711316;3574168;119439
2021;7;Tirol;3809353;910463;2898890;106169
2021;8;Vorarlberg;2410258;247869;2162389;67175
2021;9;Wien;7992464;4215933;3776531;222755
2021;10;Österreich;36393075;9489918;26903157;1014296
2021;1;Burgenland;1517991;218629;1299362;42307
2021;2;Kärnten;1313439;296449;1016990;36606
2021;3;Niederösterreich;8178563;1802952;6375611;227941
2021;4;Oberösterreich;5051147;715205;4335942;140778
2021;5;Salzburg;1898993;378296;1520697;52926
2021;6;Steiermark;4287187;713019;3574168;119486
2021;7;Tirol;3822593;912487;2910106;106538
2021;8;Vorarlberg;2417817;248380;2169437;67386
2021;9;Wien;8043717;4238580;3805137;224183
2021;10;Österreich;36531447;9523997;27007450;1018153
2021;1;Burgenland;1533956;219156;1314800;42752
2021;2;Kärnten;1314141;297084;1017057;36626
2021;3;Niederösterreich;8235423;1807103;6428320;229526
2021;4;Oberösterreich;5094728;716639;4378089;141993
2021;5;Salzburg;1927721;379229;1548492;53727
2021;6;Steiermark;4336839;714486;3622353;120870
2021;7;Tirol;3832350;915335;2917015;106810
2021;8;Vorarlberg;2440424;249161;2191263;68016
2021;9;Wien;8125236;4297285;3827951;226455
2021;10;Österreich;36840818;9595478;27245340;1026775
2021;1;Burgenland;1548756;219627;1329129;43165
2021;2;Kärnten;1350222;297511;1052711;37631
2021;3;Niederösterreich;8316175;1814099;6502076;231777
2021;4;Oberösterreich;5136216;718680;4417536;143149
2021;5;Salzburg;1943649;380503;1563146;54171
2021;6;Steiermark;4399664;717418;3682246;122621
2021;7;Tirol;3845363;918350;2927013;107173
2021;8;Vorarlberg;2458279;250017;2208262;68514
2021;9;Wien;8239058;4385268;3853790;229627
2021;10;Österreich;37237382;9701473;27535909;1037828
2021;1;Burgenland;1563307;220246;1343061;43570
2021;2;Kärnten;1352816;299252;1053564;37704
2021;3;Niederösterreich;8400686;1823319;6577367;234132
2021;4;Oberösterreich;5202123;719694;4482429;144986
2021;5;Salzburg;1968147;381421;1586726;54853
2021;6;Steiermark;4456349;719508;3736841;124201
2021;7;Tirol;3862170;922863;2939307;107641
2021;8;Vorarlberg;2480216;250658;2229558;69125
2021;9;Wien;8340220;4447794;3892426;232447
2021;10;Österreich;37626034;9784755;27841279;1048660
2021;1;Burgenland;1574418;220906;1353512;43880
2021;2;Kärnten;1359493;299577;1059916;37890
2021;3;Niederösterreich;8442978;1831241;6611737;235311
2021;4;Oberösterreich;5242055;721057;4520998;146099
2021;5;Salzburg;1987040;383055;1603985;55380
2021;6;Steiermark;4498321;721208;3777113;125371
2021;7;Tirol;3975707;925845;3049862;110805
2021;8;Vorarlberg;2498381;251478;2246903;69631
2021;9;Wien;8471793;4542807;3928986;236114
2021;10;Österreich;38050186;9897174;28153012;1060481
2021;1;Burgenland;1602084;221489;1380595;44651
2021;2;Kärnten;1360969;300069;1060900;37931
2021;3;Niederösterreich;8558956;1837419;6721537;238543
2021;4;Oberösterreich;5296575;722160;4574415;147619
2021;5;Salzburg;2019534;383519;1636015;56286
2021;6;Steiermark;4570020;722943;3847077;127369
2021;7;Tirol;3993726;928984;3064742;111307
2021;8;Vorarlberg;2529280;252204;2277076;70493
2021;9;Wien;8598393;4623577;3974816;239642
2021;10;Österreich;38529537;9992364;28537173;1073841
2021;1;Burgenland;1614604;221583;1393021;45000
2021;2;Kärnten;1361273;300350;1060923;37939
2021;3;Niederösterreich;8631708;1842380;6789328;240571
2021;4;Oberösterreich;5337719;723022;4614697;148765
2021;5;Salzburg;2042689;383947;1658742;56931
2021;6;Steiermark;4623087;723899;3899188;128848
2021;7;Tirol;4011721;931207;3080514;111809
2021;8;Vorarlberg;2548467;252951;2295516;71027
2021;9;Wien;8706441;4687627;4018814;242654
2021;10;Österreich;38877709;10066966;28810743;1083545
2021;1;Burgenland;1626356;222039;1404317;45328
2021;2;Kärnten;1361533;300599;1060934;37947
2021;3;Niederösterreich;8674411;1846540;6827871;241761
2021;4;Oberösterreich;5369323;724205;4645118;149646
2021;5;Salzburg;2044067;384270;1659797;56969
2021;6;Steiermark;4642645;724823;3917822;129393
2021;7;Tirol;4030998;933202;3097796;112346
2021;8;Vorarlberg;2556281;253591;2302690;71245
2021;9;Wien;8783610;4722279;4061331;244804
2021;10;Österreich;39089224;10111548;28977676;1089440
2021;1;Burgenland;1637958;222430;1415528;45651
2021;2;Kärnten;1364105;303164;1060941;38018
2021;3;Niederösterreich;8727483;1851169;6876314;243240
2021;4;Oberösterreich;5456970;725145;4731825;152089
2021;5;Salzburg;2060793;384711;1676082;57436
2021;6;Steiermark;4744944;725676;4019268;132244
2021;7;Tirol;4050839;935504;3115335;112899
2021;8;Vorarlberg;2568768;254068;2314700;71593
2021;9;Wien;8859658;4748477;4111181;246924
2021;10;Österreich;39471518;10150344;29321174;1100094
2021;1;Burgenland;1653636;222973;1430663;46088
2021;2;Kärnten;1397311;303562;1093749;38944
2021;3;Niederösterreich;8809015;1855373;6953642;245512
2021;4;Oberösterreich;5482943;726616;4756327;152813
2021;5;Salzburg;2105841;386013;1719828;58691
2021;6;Steiermark;4832028;727554;4104474;134671
2021;7;Tirol;4065841;938024;3127817;113317
2021;8;Vorarlberg;2588098;254567;2333531;72132
2021;9;Wien;8979797;4824857;4154940;250272
2021;10;Österreich;39914510;10239539;29674971;1112441
2021;1;Burgenland;1665407;223639;1441768;46416
2021;2;Kärnten;1465110;304252;1160858;40833
2021;3;Niederösterreich;8870648;1859266;7011382;247230
2021;4;Oberösterreich;5563074;727860;4835214;155046
2021;5;Salzburg;2122292;387267;1735025;59150
2021;6;Steiermark;4904697;729467;4175230;136697
2021;7;Tirol;4142109;940911;3201198;115443
2021;8;Vorarlberg;2603856;255249;2348607;72571
2021;9;Wien;9119645;4929756;4189889;254170
2021;10;Österreich;40456838;10357667;30099171;1127556
2021;1;Burgenland;1681489;224100;1457389;46864
2021;2;Kärnten;1465132;304252;1160880;40834
2021;3;Niederösterreich;8927523;1865232;7062291;248815
2021;4;Oberösterreich;5592840;729026;4863814;155876
2021;5;Salzburg;2137210;388655;1748555;59565
2021;6;Steiermark;4973341;730874;4242467;138610
2021;7;Tirol;4155773;943641;3212132;115824
2021;8;Vorarlberg;2619597;256014;2363583;73010
2021;9;Wien;9236221;5012425;4223796;257419
2021;10;Österreich;40789126;10454219;30334907;1136817
2021;1;Burgenland;1704353;225069;1479284;47501
2021;2;Kärnten;1466702;305042;1161660;40878
2021;3;Niederösterreich;9006552;1871063;7135489;251018
2021;4;Oberösterreich;5638147;730166;4907981;157138
2021;5;Salzburg;2181257;389366;1791891;60793
2021;6;Steiermark;5063656;732162;4331494;141127
2021;7;Tirol;4173329;946385;3226944;116313
2021;8;Vorarlberg;2645775;256764;2389011;73739
2021;9;Wien;9344468;5076086;4268382;260436
2021;10;Österreich;41224239;10532103;30692136;1148944
2021;1;Burgenland;1718043;225702;1492341;47883
2021;2;Kärnten;1466953;305275;1161678;40885
2021;3;Niederösterreich;9066796;1876057;7190739;252697
2021;4;Oberösterreich;5638796;730704;4908092;157157
2021;5;Salzburg;2222303;389770;1832533;61937
2021;6;Steiermark;5132802;732974;4399828;143054
2021;7;Tirol;4188903;948115;3240788;116747
2021;8;Vorarlberg;2660255;257316;2402939;74143
2021;9;Wien;9468873;5157057;4311816;263903
2021;10;Österreich;41563724;10622970;30940754;1158406
2021;1;Burgenland;1727866;226111;1501755;48157
2021;2;Kärnten;1467424;305746;1161678;40898
2021;3;Niederösterreich;9104097;1880120;7223977;253737
2021;4;Oberösterreich;5639735;731444;4908291;157183
2021;5;Salzburg;2248912;390140;1858772;62679
2021;6;Steiermark;5179808;734855;4444953;144364
2021;7;Tirol;4206311;950244;3256067;117232
2021;8;Vorarlberg;2666184;257885;2408299;74308
2021;9;Wien;9535872;5183239;4352633;265770
2021;10;Österreich;41776209;10659784;31116425;1164328
2021;1;Burgenland;1743240;226620;1516620;48585
2021;2;Kärnten;1467836;306158;1161678;40909
2021;3;Niederösterreich;9165500;1883723;7281777;255448
2021;4;Oberösterreich;5648327;732550;4915777;157422
2021;5;Salzburg;2292718;391139;1901579;63899
2021;6;Steiermark;5254136;735548;4518588;146436
2021;7;Tirol;4220340;952800;3267540;117623
2021;8;Vorarlberg;2681953;258478;2423475;74748
2021;9;Wien;9648499;5257940;4390559;268909
2021;10;Österreich;42122549;10744956;31377593;1173980
2021;1;Burgenland;1755748;227278;1528470;48934
2021;2;Kärnten;1513700;306597;1207103;42188
2021;3;Niederösterreich;9215471;1887489;7327982;256841
2021;4;Oberösterreich;6186623;733769;5452854;172425
2021;5;Salzburg;2327933;392256;1935677;64881
2021;6;Steiermark;5334198;737960;4596238;148667
2021;7;Tirol;4234223;955227;3278996;118010
2021;8;Vorarlberg;2693527;259127;2434400;75070
2021;9;Wien;9786653;5355498;4431155;272760
2021;10;Österreich;43048076;10855201;32192875;1199775
2021;1;Burgenland;1771077;227923;1543154;49361
2021;2;Kärnten;1515354;306993;1208361;42234
2021;3;Niederösterreich;9296476;1893055;7403421;259098
2021;4;Oberösterreich;6347909;734739;5613170;176920
2021;5;Salzburg;2375279;393250;1982029;66200
